NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
200002144800;2020;2;F;1;2;1;2;0;2;1.0;0;2916104.0;Itaparica;29.0;BA;2.0;1.0;1.0;2933208;Vera Cruz;29;BA;1;1;1;1;597.0;569.0;580.0;587.0;488.6;433.1;509.3;522.7;CDEEEAABADCECEDAEDBBBDDABECBAAECDBBEBAEDDEEAC;BEEABEBACBDACDCBDBDDDBABAEDBCDEBADBEDCBBACDEB;99999EEBAECBBDBDAEBEADDBEBEAEDABADCEDAAEAEADDDCBCC;BADDCEEBCCCEABABECBAECAEEABCECACACDBDACBABAAE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;140.0;120.0;140.0;160.0;680.0
200005125187;2020;4;M;1;1;1;2;0;2;1.0;0;5103403.0;Cuiabá;51.0;MT;2.0;1.0;1.0;5103403;Cuiabá;51;MT;1;1;1;1;701.0;690.0;694.0;697.0;550.7;579.4;575.3;658.9;ADBECABEAEBCEDBDBAACBDEADEEDCDBBAEDCCEADABBEC;CBDDDCEEBECACAABDBBCDABDACBAAADBDCDAEABBDADEA;DDCDA99999DBBABDDEEBBADDAAADCDBCCBCEEBCDABCBDCABDA;EACDCBCBBBBDCCACEEBECCBBEABCBDBDADBEBDCDBCDDE;0;ABCEBABCDACCDBBCDABDBEEEBECACCCDAEDBCEADDAEBD;DBADDCDEEBCABDAEBBBCDABDCBBAAECBEDCBADBBDBDAC;EDCDA99999CBEABBDEEDBBDEEAACCAACCABBECCDCBBEDAAEAB;DABDBAABBEABDBCCCECADCBAEBACEXBDECEEADCDBAABE;1.0;120.0;120.0;120.0;140.0;120.0;620.0
200006497448;2020;2;M;1;1;1;2;0;3;1.0;0;4208302.0;Itapema;42.0;SC;4.0;1.0;1.0;4208302;Itapema;42;SC;1;1;1;1;599.0;568.0;578.0;590.0;570.5;658.1;599.3;626.5;ADCAEACECDCCDCEDCEDEAEBBDAEDCCEDDCBDCBCAEACDD;DDACACCDEDDAABDCDDCBBEEDACCEACDAEACEBADCDBECE;CDEAA99999AEBDCCDADACBCCAEAEEADAADBCDAAABCDABDEABD;CBDDABCDCBCACBCEBACCCCEDACCCBCCCDCABDEADBDBAC;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;160.0;200.0;200.0;200.0;200.0;960.0
200001594062;2020;3;F;1;2;1;2;0;2;1.0;0;5003157.0;Coronel Sapucaia;50.0;MS;2.0;1.0;1.0;5000609;Amambai;50;MS;1;1;1;1;600.0;570.0;579.0;589.0;371.1;455.2;472.8;360.1;EBDBAEDEDBECDABAEEDDAEBCDEABCDAEDBCDBBCBEDBAE;BDCECDBCDEDAEDCCEDBEACDADADBDDDCEACDEDCAECCDE;99999ABEABDBEACCCBDAEBCBABCBCDEBDABCBCEEDEBEDBBACB;EBABAABCBABEBEDEBEDCDABBCEBADEAECBAEEBECDAECB;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;6.0;0.0;0.0;0.0;0.0;0.0;0.0
200005671813;2020;3;F;1;1;1;2;0;3;1.0;0;4304200.0;Candelária;43.0;RS;4.0;1.0;1.0;4316808;Santa Cruz do Sul;43;RS;1;1;1;1;599.0;568.0;578.0;590.0;520.4;555.7;526.7;523.0;DEDBBACECBCEBDDAEBDBAAADCCEBEADDCCBDCBADBBEDC;EBECAEBAEEDACBDCADDACBBAACDACCDAEAACCDAEBBAAE;CEDAD99999EEBACDDADCACBCAEEAABAABABEBAAABCCDADEABE;BEBCDDBEADAAAEEAAADCECCAECDBDBBCCCBDECBBDABDC;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;160.0;200.0;180.0;140.0;120.0;800.0
200001389167;2020;2;F;1;1;1;2;0;2;1.0;0;4106902.0;Curitiba;41.0;PR;1.0;1.0;1.0;4106902;Curitiba;41;PR;1;1;1;1;598.0;567.0;577.0;588.0;595.6;620.2;604.0;673.9;DECCDDACBECBEDECDECBDADDCCECDDDAECDCABDDACCCC;EAABBDADADCEDEECACAAEEDABCDCACBACDCCDBEADECDD;AADEC99999BEAAEBDEABADCBDAAACCDDDBBCCACADEACEEADEA;AEBDDCCCDBDADACCAADCBBBBCCEECDEDCCDECABACCDAC;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;160.0;140.0;120.0;60.0;620.0
200002469594;2020;2;M;1;3;1;2;0;2;1.0;0;3303708.0;Paraíba do Sul;33.0;RJ;2.0;1.0;1.0;3303708;Paraíba do Sul;33;RJ;1;1;1;1;597.0;569.0;580.0;587.0;486.0;596.4;572.2;533.3;DDEBCEDBCAAECEDBEEABECDCABCCCDABADDBACAEBACAA;AEDCABCAACBACBCDBAADCDCDAEACEADDACDAEDECACDBD;ACDDA99999DACBBEBCCBAADBADEAABDAAAEADDADDAEDABBABA;BACCCAABDCCACBDABCEADCDCDCDBDCBCBEBDBBDDDAABE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;120.0;120.0;100.0;580.0
200005632453;2020;2;F;1;3;1;2;0;2;1.0;0;2704302.0;Maceió;27.0;AL;4.0;1.0;1.0;2704302;Maceió;27;AL;1;1;1;1;600.0;570.0;579.0;589.0;403.6;377.5;537.8;478.3;DBCABABDECBEBECEBECAEABEADBBCEBBCCCCECBACABEC;BACCEECDBDAEBC*BBBDEADDDEACAACCECDBBABADBBAAD;ADCCD99999DBDCACBCAAEEECCBEADDBBDBADAEADABDAEDBCAA;BCBABDACADDEBEBDBACAEBEDCABDCEBDABCEADBCEDBBA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;120.0;120.0;140.0;80.0;580.0
200004969227;2020;2;M;1;0;1;2;0;3;1.0;0;2702405.0;Delmiro Gouveia;27.0;AL;4.0;1.0;1.0;2702405;Delmiro Gouveia;27;AL;1;1;1;1;600.0;570.0;579.0;589.0;601.3;609.1;599.7;720.6;DCCAECCDEBADBBECDAEECCCDBDBDABDEEDCACEBAEEDDC;BBBDEAECBB*AACECEDEDDBCCDDCAADDCACCCACDDCECAE;AABDC99999DBACAEBDDADEDADAACCDEBDDADBEBDBCEDCBBEAA;BCCCBCBDBBABDBACBCBECCDCBDABEDABEDDDEDBCDBCEA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;160.0;200.0;180.0;200.0;160.0;900.0
200006728288;2020;4;F;1;1;1;2;0;2;1.0;0;3304557.0;Rio de Janeiro;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;599.0;568.0;578.0;590.0;489.6;641.6;579.9;597.2;DDCBDCCACECCDCCAEAEBCCAEBBACCDEDABADCBDBDBECE;BDECBCCAEEDCABDCDDCABCDDBCCAACDADABCCBAACEDCE;CBEAA99999ACBDEBDDEADBBECEBDEADBEDBDDCAABCBCADDBBD;CABBDDBCCDDACADEDACDCACBBECEBCBADCDABECCEAEAB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;160.0;200.0;160.0;180.0;160.0;860.0
200002219300;2020;2;M;1;1;1;2;0;2;1.0;0;2211001.0;Teresina;22.0;PI;1.0;1.0;1.0;2211001;Teresina;22;PI;1;1;1;1;598.0;567.0;577.0;588.0;663.2;567.6;585.9;548.0;DAEBDDADBCCBBBEBADCBDCDAABBCDDDAECCDCBDDEEDEC;DCAABBDDAEDDEEEBADEEEACECCACDADECBDABCDEBDCDE;AADAA99999AEABDEAECBEDBCDAEEEADCEBDCBACADEACADBDCA;AEAEDBCAEDCEDADCCBBDDEBBDBECCACBBEDACDDCBEDBA;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;160.0;140.0;180.0;180.0;800.0
200004772941;2020;2;F;1;3;1;2;0;3;1.0;0;3550308.0;São Paulo;35.0;SP;4.0;1.0;1.0;3550308;São Paulo;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;584.2;545.3;563.3;586.5;DDCCCDDCBDABADBCDDEDBDCCBDACCDACDDCBCDBBEDCBB;CECAAAEBDAEABDCDBAEAAADDACAACCACADDBBEBCADABB;ACCDA99999BBEBBDAEBBDADBCCEABBCBCDEADDAADDBDADCAEA;AACDCCECDBCACDEBDCBBDCBACABCCBDCCDBDCBDDEBABC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;140.0;120.0;140.0;120.0;640.0
200006182417;2020;2;F;1;1;1;2;0;2;1.0;0;4321808.0;Três de Maio;43.0;RS;2.0;1.0;1.0;4321808;Três de Maio;43;RS;1;1;1;1;600.0;570.0;579.0;589.0;479.6;514.5;499.4;442.5;DAEAADDCCDBDDECCBAEDEAACDCDDAEACECBDDCBAABBDD;BDDACCEAADBDCDABABDEAEACDDCAAACCEDDEECCEDCEDD;99999BEADBDCACBAAEAAECDDBBADEAAADCADAEADEBDBDABBAA;BCCECECACEBBDCBEDDCECECDBADBCEBCAEABCDCABBEBB;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;40.0;40.0;120.0;20.0;340.0
200004381661;2020;3;F;1;5;1;2;0;3;1.0;0;5300108.0;Brasília;53.0;DF;4.0;1.0;1.0;5300108;Brasília;53;DF;1;1;1;1;597.0;569.0;580.0;587.0;466.8;488.8;535.8;490.3;DDCDBACDABBCCEDAEDACBCBEBACBADECEAAEEBCABCABD;EEABABDDBDABBACADDDAADDCBAEECABACDDEECCCEACBB;ACCDA99999CDDEBACCBEECDBDAEBBCCBAEDABDDBDDADACCCAA;CADCCEBCAAEDCEDAEBBAEAABEACDDCDBBDBCCBEADCADE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;100.0;120.0;60.0;520.0
200002476460;2020;3;M;1;1;1;2;0;2;1.0;0;4209409.0;Laguna;42.0;SC;2.0;1.0;1.0;4209409;Laguna;42;SC;1;1;1;1;597.0;569.0;580.0;587.0;549.1;648.8;602.6;657.4;DDDBBEDCEBDEBCACCCABBEDBBCCEACACABDABABBCDABB;DEEEAADBBECBBACDDAEDCDBDEEEDBCCDADDDACECACCBD;DCDAA99999CBCBBDBECACADBEAEAACDAAEECDDCBDDBDACCCCC;CADCABEDDBDDCEBBECCADEDCBDDEEDBBCCCEBBCABBBDD;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;100.0;120.0;120.0;80.0;80.0;500.0
200004300368;2020;2;F;1;1;2;2;0;2;1.0;0;4124053.0;Santa Terezinha de Itaipu;41.0;PR;2.0;1.0;1.0;4124053;Santa Terezinha de Itaipu;41;PR;1;1;1;1;597.0;569.0;580.0;587.0;456.8;532.7;518.7;516.6;DCDEAECCBEACBDCCCDACBBECDDADECECEABECCDBEDADA;CEBAEADACBADCECDDBDDBCADEEEBCDDAAEDCECBAEBEBE;CADDA99999EBBBBDACDCCADBACACABDCADEADDAADDEACBCAEB;BCEDABEBCDDACBECACBDEAAECCCECDDCBDBECBCAEBACE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;160.0;140.0;160.0;120.0;720.0
200004088370;2020;3;F;1;1;1;2;0;3;1.0;0;3513405.0;Cruzeiro;35.0;SP;4.0;1.0;1.0;3513405;Cruzeiro;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;546.0;575.8;541.0;409.4;EAAACCBCACBEDCDCCDEDDAAAABCCEDBCDCDDEADCEADDD;BBBABDDAACBCACBBACEBEAEABCACCCADEDDCBAEACECDD;DADAC99999BADBCECAEBEDAADCEDACADDCDEBBCAECCCACADBB;CDABCAAABDBBEACDCACCEDBDDACCBDADCEEBBDCDBAEBB;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;200.0;200.0;140.0;200.0;860.0
200004197811;2020;3;M;1;1;1;2;0;2;1.0;0;3532603.0;Nhandeara;35.0;SP;2.0;1.0;1.0;3557105;Votuporanga;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;594.8;583.6;573.7;622.6;EDEBBBDCEDCDAECCCEACEADDBECCAEACEDDACBDAEDAEE;DEDACACBEECBCECEDCDDDDCDCEEDEBBDAEDACCECAACBD;ECDAA99999DACABCAEBECADBDDEAABCBACDADDECAEEDADCAEA;BADCCEAECCDDCEBDECBADECCACABEACECECEBEAABBAAC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;120.0;120.0;40.0;520.0
200001527605;2020;2;M;1;1;1;2;0;2;1.0;0;2918407.0;Juazeiro;29.0;BA;2.0;1.0;1.0;2918407;Juazeiro;29;BA;1;1;1;1;598.0;567.0;577.0;588.0;475.2;364.8;527.8;401.9;EAACDBEBCCBDECDDDEABDCABAADCACEBEEEDBBBCCBBAA;AABBDECDEEEDCAADEDCEAABDAEECACABBBCECCDAAACBE;AEDEB99999CEEDEEBEEBDAAADADDCADDABBECEEAAABDABADBA;ACBADCACCBBAEADDBAEBBDDECDABECEEAADCCEBBDDDEA;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;80.0;80.0;120.0;40.0;440.0
200003265996;2020;2;F;1;1;1;2;0;2;1.0;0;3134509.0;Itutinga;31.0;MG;2.0;1.0;1.0;3138203;Lavras;31;MG;1;1;1;1;600.0;570.0;579.0;589.0;438.5;457.1;543.3;368.4;DCECCCDBBBDEABCCECCCDEADCAEECCABBADADDCADBBAC;BDBCEEBCDDDCAACBBDEEECCBEDCACADCAEB*CCBDCEDAE;99999ECABBDBACCDCDAADAABBBBCADEADACDBEABAECBDCBBCD;DBBEBECCDBBAEDBDDECDBACABDECBCABBAADCDCABEDBA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;120.0;100.0;100.0;80.0;520.0
200002445789;2020;2;F;1;1;1;2;0;3;1.0;0;3503208.0;Araraquara;35.0;SP;4.0;1.0;1.0;3503208;Araraquara;35;SP;1;1;1;1;599.0;568.0;578.0;590.0;510.8;616.9;613.6;587.3;BDDAEDCACACECDDAEECBBEADCCDABEEADDBDCCCEBBBEA;BBECACADEDDADEBEDDADBECCCDDDACDADABCBDBEDEECE;99999CCEEECEBDDADCEADAEBBEBDADDCCDBCDABCBCEEAAEBBD;ADBCADBDBEBACAEDBADEBBAEEECDAEBDCCDBDBCCEDACE;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;160.0;140.0;160.0;180.0;140.0;780.0
200004318708;2020;3;M;1;5;3;2;0;2;1.0;0;3205200.0;Vila Velha;32.0;ES;4.0;1.0;1.0;3205200;Vila Velha;32;ES;1;1;1;1;599.0;568.0;578.0;590.0;582.1;567.3;500.8;425.3;BECBEDA*EBCCDBCEDBEECEABCADCCDDDDDBDADEADAEBD;BDECAAADACAADBACDDBBBDBBABDBACDACAEEAEAEAACAE;CCEAD99999AECAECDAAAEABEEEADACCDABBCDBABAEDCCCEABC;ADCCBADCEDDBCAAEEECBCADBEADBCABACCBEDCABDEBAE;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;80.0;100.0;120.0;120.0;520.0
200002063550;2020;2;F;1;1;1;2;0;3;1.0;0;3550308.0;São Paulo;35.0;SP;4.0;1.0;1.0;3550308;São Paulo;35;SP;1;1;1;1;599.0;568.0;578.0;590.0;433.7;399.1;494.2;539.6;CEBCDCCCBECCBAAB*CADCBCDEBADCDEDCAAADB*DBDCDE;BBBECECADBDCADBCBCBADBACABABDBDDBDDEEEDEDADEB;BBDAD99999AEBADABAAEAEABCCAECBDCCDBBCBBCBEBAABEABA;BBCDDCCDBEAAAEEBBDBCDBEDCEBCCADDBCCDADCDECBEC;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;120.0;120.0;100.0;100.0;540.0
200004886004;2020;3;M;1;3;1;2;0;2;1.0;0;2304400.0;Fortaleza;23.0;CE;1.0;1.0;1.0;2304400;Fortaleza;23;CE;1;1;1;1;598.0;567.0;577.0;588.0;669.6;683.7;626.7;870.5;CADBDDAABECBDCEDADBDDCDCAAACCDDAECDDBBDCAEACD;DBACBDDDADDADCECBCEDECDEECACCCEDCDDAADBBDECDD;AACDD99999AEEBCBCAEBEDBCDAAADBDDEBDEDBCADEACDACDBB;AABECBCEAACDDABCCABCABCBAECEDBBDBEEEDBBACCDAA;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;200.0;200.0;180.0;200.0;920.0
200005342307;2020;3;F;1;3;1;2;0;3;1.0;0;2211001.0;Teresina;22.0;PI;4.0;1.0;1.0;2211001;Teresina;22;PI;1;1;1;1;599.0;568.0;578.0;590.0;713.0;694.2;682.4;839.5;CBDBDDCABECEDDCEDBCDCEDECEECDCDCDBBDCDDBAAECB;BDECACCDADDADBDCDDABBEAAEACEACDADEACCADEDAECE;CDEAA99999BCBADADADAEBCBAEBDEADEBDBDDDACACAEADEBBE;CABCAACCAEBABEEEDAECCDECEEDBACCDBCCDDBBCBDBBB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;200.0;180.0;160.0;200.0;200.0;940.0
200004670880;2020;2;F;1;2;1;2;0;2;1.0;0;3146107.0;Ouro Preto;31.0;MG;2.0;1.0;1.0;3146107;Ouro Preto;31;MG;1;1;1;1;600.0;570.0;579.0;589.0;441.1;513.3;488.7;328.2;DDEACACCBCEDCBCEBCEADDBCCAEDCBCBDACDBDDADADEC;BCBAECEABDEDEEAECBEDCAEDCDBBBDADEBDBCCDACEABE;99999BDBBDDBCCACDACAAEAAECDCEDEADEEDEAAEDDEBEEBEAA;CCEECDABADBCECEADCCBCACDAEECBECBDAACCBEDBEDBC;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;100.0;120.0;100.0;120.0;0.0;440.0
200003078929;2020;3;M;1;3;1;2;0;2;1.0;0;2509107.0;Mari;25.0;PB;2.0;1.0;1.0;2509107;Mari;25;PB;1;1;1;1;597.0;569.0;580.0;587.0;579.0;561.4;559.8;567.0;DDEABADBAEDBCECAEDACDCDAAADCABAACDBACCBACDEDA;ADBBADDEDECBCECEBEEDBDAAAEDBAADDACDAADBCACABA;CBDAA99999DABBBBAEBAAADBAAAEACACACEECDABDEDDACCCDA;BADCCEADAABEAAECCDDABAAECCECEAABCCACCABDEBDCA;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;100.0;140.0;120.0;120.0;140.0;620.0
200002269539;2020;3;M;1;3;1;2;0;2;1.0;0;3543402.0;Ribeirão Preto;35.0;SP;2.0;1.0;1.0;3543402;Ribeirão Preto;35;SP;1;1;1;1;599.0;568.0;578.0;590.0;560.6;669.0;645.4;635.2;BDCBCDAAEDCDDCCEEEDBAEEDCBCCAEDDDBDEADACDBCCC;BDECACBDEDDAEBBCDDCBCCDDACCBACDADCADCABEBEECE;CDDAA99999AEBADADADAAACBAAADEADEADBCDBAACCADADDABE;CBAEADADCACACEEEBDACEEECEEDCEDCDDEEBACDAADEEB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;180.0;200.0;200.0;200.0;180.0;960.0
