NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
200001979011;2020;2;F;1;5;1;2;0;2;1.0;0;2311801.0;Russas;23.0;CE;2.0;1.0;1.0;2311801;Russas;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;A;A;5.0;A;A;B;E;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B
200005476745;2020;6;M;1;5;1;2;0;2;;0;;;;;;;;2501807;Bayeux;25;PB;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;A;C;3.0;A;A;C;C;A;A;B;B;B;A;A;B;A;B;B;A;C;A;A;B
200004673679;2020;1;F;1;5;1;3;0;1;;1;;;;;;;;2306405;Itapipoca;23;CE;1;1;1;1;597.0;569.0;580.0;587.0;488.9;443.3;517.7;400.5;CCADEDCBBCBBABCBAEABBADAECECABACADAACBDDBDCEA;DDABEADDBCCABCBABEDDABADCBABBECDBABDBCECAACBD;99999CACABAABABBADABCADBEAEBDADCDDAADEABDDBACACACD;EBCCDAABCDABCAEDEDAAEAAEEBCABAACCEBCCBAEDBDAB;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;120.0;120.0;120.0;40.0;540.0;A;A;A;A;4.0;B;A;C;D;A;A;B;B;B;A;A;A;A;B;A;A;B;A;A;B
200006404364;2020;2;M;1;5;1;2;0;2;1.0;0;;;;;;;;4214805;Rio do Sul;42;SC;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;C;C;4.0;F;A;C;E;C;C;C;B;B;A;B;A;B;C;B;B;E;A;A;B
200003789679;2020;12;F;1;5;1;1;5;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;A;F;3.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200004427284;2020;9;F;1;5;1;1;3;1;;0;;;;;;;;2604106;Caruaru;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;C;D;4.0;B;A;B;E;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
200004558250;2020;7;F;1;5;1;1;5;1;;0;;;;;;;;2611101;Petrolina;26;PE;1;1;1;1;597.0;569.0;580.0;587.0;340.1;345.9;510.3;423.7;ECDCADBBBEABEBCADECABACBBEEDCDDDCCCEEADCAEAAB;BDBAECADECEBADAEDEBCBCBEADACEDCADBEADBCEDAACB;99999CEDACCBCABDAECADAABEDEBAADBADCCDEEBBEAEAEBECA;EADDADDCCCABBCEDBBAAEBACEDBAACEBEEDECBAEABBCE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;100.0;100.0;60.0;500.0;E;E;C;B;5.0;C;A;B;C;A;B;B;A;B;A;B;A;A;B;B;A;D;A;B;B
200004549211;2020;5;M;1;5;1;1;2;1;;0;;;;;;;;3201209;Cachoeiro de Itapemirim;32;ES;1;1;1;1;597.0;569.0;580.0;587.0;375.6;417.3;433.0;488.4;ECCCBDEADEBDADADECECADAEBDCAEADDCBDBEDDCEAACB;CEBAEBDECBECDBCCDEEAEBAEBEDABCDACBDEAECEEBBEE;ADEAD99999CBEDBDDC*DEADBDCBEEBBBDCBACECCCEACEBEAEC;BABABDBDBAEBBDEBDAAEACBECACEDCABDBCECDBDEBCBD;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;100.0;100.0;100.0;80.0;120.0;500.0;B;D;C;B;6.0;B;A;C;D;B;A;B;B;A;A;B;A;A;C;A;A;E;A;B;B
200005086715;2020;5;M;1;5;1;3;0;1;;1;;;;;;;;2402204;Canguaretama;24;RN;1;1;1;1;600.0;570.0;579.0;589.0;475.2;497.6;542.1;472.9;DAEDDADCECBCBABDECBBCBCDBACEDECBCABEECDEDAEDD;BDAADCEADBCDADCDCBECAEDCCDBBBCACBDBBCBDBACABE;99999EECDAACCCBBBDAAABACCCACEDDADAADEEBDADABBBBEEE;CABCDDEEDEDCECEDBABCBBCCCECDBADBECDCACBEEEDCA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;100.0;40.0;40.0;100.0;20.0;300.0;B;B;A;A;7.0;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;A
200003520980;2020;16;M;2;5;1;1;0;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;487.4;448.9;452.8;450.6;DECCDCCBAEBBDACEDDDBDACACDDBDBBCEBBDBDCCDEBDB;ACEBBADBCDDBADECECEDACBACCDCBADABDEAEACBDCEEB;99999BECDCAADCDAEEBBDDECCBADAACDEBADBBCDEA*BBDBBAD;EACBDAACBCCDBCDCBBDBCAABCBBBEDBBECCADBCCEBBCB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;100.0;120.0;100.0;100.0;20.0;440.0;A;A;A;A;3.0;F;A;C;C;B;B;B;A;B;A;B;A;A;B;A;A;D;B;B;B
200006746471;2020;6;F;1;5;1;1;4;1;;0;;;;;;;;5007901;Sidrolândia;50;MS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;D;D;5.0;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
200005366218;2020;4;F;1;5;1;2;0;2;1.0;0;2610707.0;Paulista;26.0;PE;2.0;1.0;1.0;2610707;Paulista;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;D;B;B;3.0;B;A;B;C;A;A;B;B;B;B;A;A;A;B;A;A;B;A;A;B
200001291348;2020;6;F;0;5;1;2;0;2;1.0;0;2105500.0;João Lisboa;21.0;MA;2.0;1.0;1.0;2105500;João Lisboa;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;E;F;F;4.0;C;A;B;D;A;B;B;A;B;A;A;A;A;B;A;A;E;A;A;B
200002045084;2020;4;F;1;5;2;1;1;1;;0;;;;;;;;2603009;Cabrobó;26;PE;1;1;1;1;597.0;569.0;580.0;587.0;403.1;423.9;326.5;446.7;CCADBAEDBCEDCBBDCDEDACDBEBBDCCECCADBECDACEAEE;ADCBDEACABDCDBEDCDAACEACA*BDDCBAAACACABDADBBD;99999CADDCEEDCEBCBAECACEBECAABDBCABEBABAACABCEBCBA;BBDDCEACBACDADECAABADABACCDEBBACBEDCDBDEEBACE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;40.0;40.0;120.0;40.0;360.0;B;B;A;A;5.0;A;A;B;C;A;B;A;A;A;A;A;A;A;B;A;A;B;A;A;B
200005536799;2020;3;M;1;5;1;2;0;2;1.0;0;3548500.0;Santos;35.0;SP;2.0;1.0;1.0;3548500;Santos;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;540.1;618.0;525.1;640.4;DABEDDBCAEBEABEDCDBBDADBCAAEECDAADEDBBDDADCBC;DADCBDDAACDAEECCAEEDEDCCACACCAEDADAAADABCECDD;AADDB99999AAEACBCEABDDADEAECBEAAECAECEADDBECBDADBA;EBDCABBCBCCBBACCABECDABBABCEEAADAEEECABCCCEED;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;120.0;120.0;120.0;80.0;560.0;B;B;D;B;3.0;D;A;B;C;A;A;B;A;B;A;B;A;B;C;A;B;C;B;B;B
200004762142;2020;13;F;4;5;1;2;0;2;;0;;;;;;;;4314902;Porto Alegre;43;RS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;A;C;C;5.0;A;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
200005855188;2020;5;F;1;5;1;1;2;1;;0;;;;;;;;5005608;Miranda;50;MS;1;1;1;1;600.0;570.0;579.0;589.0;437.5;414.0;381.4;448.7;DBBACADBEDECBACBEACBBDDABBCADCCBAEBDBEDACBADA;ACDBEACADBDAEADACADBBEACADBEBDACBDACBEACEBCBA;99999DDACEDBCABACBDCBACBDACBDACACBDEBDADBCEACDACBE;BDAECEDCBBECABBECCBCAADDEBECADBEECADBECABDCAA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;40.0;40.0;120.0;40.0;360.0;E;H;A;A;4.0;A;A;B;C;B;A;B;B;B;B;B;A;A;B;A;A;E;A;B;B
200001433838;2020;3;F;1;5;1;2;0;2;1.0;0;;;;;;;;3132107;Itacarambi;31;MG;1;1;1;1;598.0;567.0;577.0;588.0;407.9;428.5;335.2;375.0;*EDBBAABAEAEBDCBCBDDEBEECBECEBECADABECDBCDCCC;BCCDCBDCAEDBCDBAADBEEBCCCABCAEDDBEABEDDDCECEE;99999A*DDCCCDCAACADEEEEACDCAAADACEABACBCCAEBABBBAD;EDACABAAEECEADCDAEEDAEECDEBBEECEBEACEECCEEAAE;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;6.0;0.0;0.0;0.0;0.0;0.0;0.0;C;B;A;A;7.0;E;A;B;E;A;B;B;B;A;A;A;A;A;A;B;A;C;A;B;B
200002781928;2020;8;F;1;5;1;1;5;1;;0;;;;;;;;2103307;Codó;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;B;B;1.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200006790758;2020;9;F;1;5;1;1;6;1;;0;;;;;;;;1303601;Santa Isabel do Rio Negro;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;A;A;4.0;B;D;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200004796006;2020;2;F;1;5;1;3;0;1;;1;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;598.0;567.0;577.0;588.0;401.2;428.3;539.3;470.7;DAECABACAECDEBBDECDEDAACACADCAABDDECDAEBBEDCB;ECCBBECDAABAEEDCABCEADCCEDDAECDABBAACDCEEADAB;DACEB99999AADABCCEABBDADDAACEADDDBEBAAAAECDBACADBC;AECDBBACDCAADACDBDABADDBBDDBCBEECBDABDBEEBCBD;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;120.0;120.0;120.0;40.0;540.0;E;E;B;B;4.0;C;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;D;A;A;B
200002478506;2020;11;F;1;5;1;1;8;1;;0;;;;;;;;5107909;Sinop;51;MT;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;4.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200003612581;2020;3;M;1;5;1;2;0;2;1.0;0;5002704.0;Campo Grande;50.0;MS;1.0;1.0;1.0;5002704;Campo Grande;50;MS;1;1;1;1;600.0;570.0;579.0;589.0;619.2;584.7;598.8;632.9;DCBEDCDCEECDBEACAACABCCDDACBDEBEDDCBEDCADDDDD;BDDEACBCEDCBADEABBACDAACCDAADDDCDDAEBCEDABADE;99999EABCDDABCADADBADCACEBEAAADBAEADAEADAABDCEBECB;BACCAABCCDDEDBDBBBCEBEBCCDADCDBEAECEBCACADEBA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;120.0;100.0;140.0;100.0;580.0;F;C;B;B;5.0;D;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;D;A;A;B
200005576693;2020;6;M;1;5;1;1;1;1;;0;;;;;;;;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;B;2.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
200003717085;2020;12;F;1;5;1;1;14;1;;0;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;F;B;3.0;B;A;B;C;A;A;B;A;B;A;B;A;A;C;A;A;D;A;A;A
200005996009;2020;3;F;1;5;1;2;0;2;1.0;0;;;;;;;;2913606;Ilhéus;29;BA;1;1;1;1;600.0;570.0;579.0;589.0;409.8;415.2;485.4;428.8;DCDADAEBCCECEBCADDEADAEBBAEBADBDCADBCCAAEBDEC;BDDACCB*ADABDACBDBAADDABEDBBDABABDBBBCEAACACA;99999ACDCDDBBCADBABAAABAABECADEBDEEDAAEABECBCAAAAA;BCBDEBCAAABCCBDEBBAEABCAEADABACEBEABCAECDEBAA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;80.0;40.0;40.0;120.0;0.0;280.0;D;D;B;B;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B
200002389933;2020;7;M;1;5;1;1;5;1;;0;;;;;;;;3170206;Uberlândia;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;F;G;D;D;4.0;P;A;C;E;C;A;B;B;B;B;B;A;A;C;B;B;E;B;C;B
200005828450;2020;11;M;1;5;1;1;8;1;;0;;;;;;;;1506807;Santarém;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;A;A;A;1.0;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
200006380926;2020;1;F;1;5;1;3;0;1;;1;;;;;;;;1501402;Belém;15;PA;1;1;1;1;599.0;568.0;578.0;590.0;447.4;407.8;503.5;345.8;BBDCAACCABDBEEACBEAADCDCDCDCBEDDCAADEAAEBBCCA;AC.BCCDBECEADDDBCBDBEADCBEEDADAACCAEAACDDABBD;BCCAA99999AEBCECAED.BACAEEADEDCBEDBAAAA*BECCADDB*A;DBADECAACCBDAEEBDBDAEBCDBDBDCDBACDEDCBABCDECE;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;120.0;120.0;120.0;40.0;520.0;C;D;F;B;3.0;B;A;C;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;A
200004116431;2020;2;F;1;5;1;2;0;2;1.0;0;;;;;;;;1400100;Boa Vista;14;RR;0;1;1;0;;569.0;580.0;;;378.6;384.3;;;DBCDCCBEEBCCDBEBDCBDEADDCAABDADABECBCEBDECAEC;99999DEBDBCEEBDABECBDEBBEAAECCDAADDCEDBBBEACBDADEB;;1;;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;;1.0;120.0;120.0;120.0;120.0;40.0;520.0;B;E;A;B;4.0;B;A;C;C;A;B;B;A;B;A;A;A;A;C;A;A;D;A;A;A
200006809601;2020;7;M;0;5;1;2;0;2;1.0;0;1303700.0;Santo Antônio do Içá;13.0;AM;2.0;2.0;1.0;1303700;Santo Antônio do Içá;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;A;A;A;5.0;A;A;A;C;A;A;B;A;A;A;A;A;A;B;B;A;A;A;A;A
200001679870;2020;2;F;1;5;1;2;0;2;1.0;0;;;;;;;;1302603;Manaus;13;AM;1;1;1;1;680.0;650.0;659.0;669.0;433.4;623.3;524.5;423.0;EBA*ECCBDAAAEDABAABCDDCBCDEAACABEEAACDDBBDECC;DCAAEDBBDCCDDCDAABADAAAADEAEAEEEDCECADABCEADE;99999DCEDAEBEBAEECCEEAC.CBDEEEDDDEEADDCCAAEAEEEADA;CBDDAECBBEEABCBEBBDABCDEDCBACCBBCDEAACDEAEDDA;1;EABDEDEBECCABEAAADECECACDBEADCCCDBEEACCDACXDB;DCBAEDDBDBCEECBAABACAADEDCBEAEAEDCEECDABCECDE;ABEEEDDEDAEBEBEEECDEAAAEBADDCADEABDABCCDBDDABCECCA;DADEADCEAEBDBBAEDAEBBECABCCAECBADABCEDBDACDBE;1.0;120.0;140.0;120.0;120.0;140.0;640.0;E;E;B;C;5.0;A;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;A
200004867914;2020;2;F;1;5;1;2;0;2;1.0;0;;;;;;;;3523206;Itararé;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;A;A;4.0;C;A;B;D;B;B;B;C;A;A;A;A;A;B;A;A;D;A;A;A
200001909763;2020;5;F;1;5;1;1;1;1;;0;;;;;;;;1301407;Eirunepé;13;AM;1;1;1;1;680.0;650.0;659.0;669.0;408.1;426.8;442.7;389.5;BADAEEABADACCECCEABDCBECEEBADECDDACCDBDBCAAAC;AEDEABAECCEBECCDACCEBBDEBCBCBEEACABDABBBDAACB;ADBEA99999BBEAEBACBBEADABDACDADCBADDDAABCAADBCCEBA;CECABADCCECAECBECBDCBDCDCCBDDCCCBCDCCCBEBDCAE;0;EABDEDEBECCABEAAADECECACDBEADCCCDBEEACCDACXDB;DCBAEDDBDBCEECBAABACAADEDCBEAEAEDCEECDABCECDE;ABEEEDDEDAEBEBEEECDEAAAEBADDCADEABDABCCDBDDABCECCA;DADEADCEAEBDBBAEDAEBBECABCCAECBADABCEDBDACDBE;1.0;80.0;40.0;40.0;120.0;40.0;320.0;A;A;A;A;7.0;B;A;B;E;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
200004795746;2020;9;M;1;5;1;1;6;1;;0;;;;;;;;2512903;Rio Tinto;25;PB;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;D;A;A;4.0;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200005541342;2020;5;M;2;5;1;1;2;1;;0;;;;;;;;2111300;São Luís;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;B;4.0;B;A;B;C;A;A;B;B;A;A;A;A;A;C;A;B;D;A;A;B
200002017643;2020;11;M;1;5;1;1;5;1;;0;;;;;;;;2603009;Cabrobó;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;A;A;A;8.0;C;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;A
200001358102;2020;11;F;1;5;1;1;10;1;;0;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;C;B;B;4.0;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
200003215459;2020;9;M;1;5;1;1;7;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;F;B;1.0;B;A;B;B;A;A;A;A;A;A;A;A;A;A;A;A;B;A;A;A
200004003852;2020;11;M;1;5;1;1;8;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200004847680;2020;14;F;3;5;1;1;14;1;;0;;;;;;;;2603926;Carnaubeira da Penha;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;C;A;A;4.0;E;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
200005748076;2020;11;F;1;5;1;1;7;1;;0;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;A;A;4.0;C;C;B;C;A;A;B;B;B;A;B;A;A;C;A;A;D;A;A;B
200001391276;2020;9;M;0;5;1;1;6;1;;0;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;G;D;D;2.0;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
200003265922;2020;11;F;1;5;1;1;12;1;;0;;;;;;;;2609303;Mirandiba;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;G;A;D;3.0;G;A;C;D;B;A;B;B;A;A;B;A;A;B;B;A;D;A;B;B
200003711122;2020;4;M;1;5;1;2;0;2;1.0;0;1303700.0;Santo Antônio do Içá;13.0;AM;2.0;1.0;1.0;1303700;Santo Antônio do Içá;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;D;A;6.0;B;A;B;E;A;B;B;B;A;A;A;A;A;B;A;A;D;A;B;A
200006664280;2020;3;F;1;5;1;2;0;2;1.0;0;;;;;;;;1303007;Nhamundá;13;AM;1;1;1;1;680.0;650.0;659.0;669.0;415.1;519.8;559.2;451.9;AAABCEDBDCABEEADDBECEDDCDADAEBCDBCBECDDCCADCD;DBCDBADDABEAECDECBEDCABADDEBAEAECAEECCAEBEEBE;EEAAA99999EAEBDEECDEDAAECADDCEEEDBDCBDCBCDDEEDECCA;EEDBDDDCECADCCCBACCECDCDDBBEDBCCEEECCDCDCEDDE;0;EABDEDEBECCABEAAADECECACDBEADCCCDBEEACCDACXDB;DCBAEDDBDBCEECBAABACAADEDCBEAEAEDCEECDABCECDE;ABEEEDDEDAEBEBEEECDEAAAEBADDCADEABDABCCDBDDABCECCA;DADEADCEAEBDBBAEDAEBBECABCCAECBADABCEDBDACDBE;1.0;120.0;180.0;120.0;120.0;100.0;640.0;E;E;D;A;7.0;B;A;A;D;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;A
200002154760;2020;2;M;1;5;1;2;0;2;1.0;0;;;;;;;;3304524;Rio das Ostras;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;C;C;4.0;C;A;B;A;B;A;B;B;B;A;B;A;B;D;A;B;E;B;B;B
200002168168;2020;2;F;1;5;1;2;0;2;1.0;0;;;;;;;;2504306;Catolé do Rocha;25;PB;1;1;1;1;597.0;569.0;580.0;587.0;451.0;469.2;499.6;461.1;BDDABECCEECDBECDCAABBEDDECAECBEDCADBACDEADCEA;CDABBCCBBECCACCDCDDDBBBACDABEBACAEDACECCBDBBE;CABDD99999ECCABAAECBCADBEDCBCDEBADACAACDDEBEACCBAA;CADDCDBCACCACBBDEAAAEADCDCDBDBBDCDBCBBCDABABE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;4.0;0.0;0.0;0.0;0.0;0.0;0.0;E;D;F;F;3.0;A;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B
